65,56,481.1876
66,56,480.9442
67,56,480.6886
68,56,480.4252
69,56,480.1567
70,56,479.8856
71,56,479.7199
72,56,479.6086
73,56,479.5193
74,56,479.4393
75,56,479.3597
76,56,479.2594
77,56,479.1268
78,56,478.9954
79,56,478.8622
80,56,478.7266
81,56,478.59
82,56,478.4515
83,56,478.3112
84,56,478.1687
85,56,478.0259
86,56,477.8838
87,56,477.7438
88,56,477.602
89,56,477.4604
90,56,477.32
91,56,477.1791
92,56,477.0363
93,56,476.8924
94,56,476.7496
95,56,476.6095
96,56,476.4719
97,56,476.3324
98,56,476.1893
99,56,476.0468
100,56,475.9055
101,56,475.7647
102,56,475.6239
103,56,475.4853
104,56,475.3462
105,56,475.2064
106,56,475.0638
107,56,474.9192
108,56,474.7715
109,56,474.622
0,55,486.5184
1,55,486.4888
2,55,486.455
3,55,486.4188
4,55,486.386
5,55,486.3617
6,55,486.3393
7,55,486.3182
8,55,486.303
9,55,486.2866
10,55,486.2673
11,55,486.2444
12,55,486.2172
13,55,486.1852
14,55,486.1505
15,55,486.1122
16,55,486.0729
17,55,486.032
18,55,485.9869
19,55,485.9388
20,55,485.8884
21,55,485.8353
22,55,485.7789
23,55,485.7199
24,55,485.6582
25,55,485.5938
26,55,485.527
27,55,485.4572
28,55,485.3849
29,55,485.3105
30,55,485.2334
31,55,485.1552
32,55,485.0748
33,55,484.9902
34,55,484.9004
35,55,484.806
36,55,484.7078
37,55,484.6021
38,55,484.4937
39,55,484.3785
40,55,484.2609
41,55,484.1439
42,55,484.0257
43,55,483.9048
44,55,483.7871
45,55,483.6663
46,55,483.5413
47,55,483.4138
48,55,483.2898
49,55,483.166
50,55,483.041
51,55,482.9124
52,55,482.7842
53,55,482.6445
54,55,482.5047
55,55,482.3662
56,55,482.2309
57,55,482.1045
58,55,481.9684
59,55,481.8416
60,55,481.7211
61,55,481.6046
62,55,481.4936
63,55,481.3653
64,55,481.2174
65,55,481.0309
66,55,480.8132
67,55,480.5767
68,55,480.3316
69,55,480.0842
70,55,479.8332
71,55,479.6663
72,55,479.5483
73,55,479.4523
74,55,479.3656
75,55,479.2802
76,55,479.1786
77,55,479.0534
78,55,478.9258
79,55,478.7949
80,55,478.6574
81,55,478.5157
82,55,478.3733
83,55,478.2296
84,55,478.0844
85,55,477.9394
86,55,477.7953
87,55,477.654
88,55,477.5121
89,55,477.3703
90,55,477.2289
91,55,477.0872
92,55,476.9436
93,55,476.7993
94,55,476.6564
95,55,476.5152
96,55,476.3748
97,55,476.2323
98,55,476.0872
99,55,475.9419
100,55,475.8011
101,55,475.6595
102,55,475.5163
103,55,475.3757
104,55,475.236
105,55,475.0966
106,55,474.9555
107,55,474.8119
108,55,474.6638
109,55,474.5088
0,54,486.4651
1,54,486.4354
2,54,486.4
3,54,486.3598
4,54,486.3146
5,54,486.2902
6,54,486.2754
7,54,486.2623
8,54,486.253
9,54,486.2422
10,54,486.2242
11,54,486.2004
12,54,486.1729
13,54,486.1402
14,54,486.1058
15,54,486.067
16,54,486.0276
17,54,485.9871
18,54,485.9404
19,54,485.8925
20,54,485.8424
21,54,485.789
22,54,485.732
23,54,485.6726
24,54,485.6107
25,54,485.5463
26,54,485.4789
27,54,485.4083
28,54,485.3352
29,54,485.2602
30,54,485.1835
31,54,485.1066
32,54,485.0263
33,54,484.9419
34,54,484.8519
35,54,484.7568
36,54,484.6559
37,54,484.5458
38,54,484.4349
39,54,484.3159
40,54,484.196
41,54,484.0766
42,54,483.9578
43,54,483.8368
44,54,483.7161
45,54,483.5943
46,54,483.4698
47,54,483.3444
48,54,483.2229
49,54,483.1012
50,54,482.9775
51,54,482.8456
52,54,482.7149
53,54,482.5779
54,54,482.4358
55,54,482.2953
56,54,482.1604
57,54,482.0262
58,54,481.8896
59,54,481.7567
60,54,481.6227
61,54,481.4907
62,54,481.3635
63,54,481.2258
64,54,481.0697
65,54,480.8914
66,54,480.6906
67,54,480.4736
68,54,480.2469
69,54,480.0207
70,54,479.7977
71,54,479.6158
72,54,479.482
73,54,479.3764
74,54,479.2831
75,54,479.194
76,54,479.0954
77,54,478.9791
78,54,478.8557
79,54,478.7285
80,54,478.585
81,54,478.4362
82,54,478.2901
83,54,478.1435
84,54,477.997
85,54,477.8505
86,54,477.7048
87,54,477.5613
88,54,477.4185
89,54,477.2761
90,54,477.1342
91,54,476.9917
92,54,476.8484
93,54,476.7053
94,54,476.5605
95,54,476.4153
96,54,476.2723
97,54,476.1293
98,54,475.9819
99,54,475.8361
100,54,475.6965
101,54,475.551
102,54,475.4066
103,54,475.2658
104,54,475.1265
105,54,474.9873
106,54,474.846
107,54,474.7018
108,54,474.5519
109,54,474.39
0,53,486.4092
1,53,486.3786
2,53,486.3449
3,53,486.3083
4,53,486.2698
5,53,486.2508
6,53,486.2403
7,53,486.2309
8,53,486.2197
9,53,486.2023
10,53,486.1799
11,53,486.1534
12,53,486.125
13,53,486.0929
14,53,486.0584
15,53,486.0198
16,53,485.9808
17,53,485.9381
18,53,485.8907
19,53,485.8441
20,53,485.7942
21,53,485.7403
22,53,485.6823
23,53,485.6228
24,53,485.5609
25,53,485.4962
26,53,485.4283
27,53,485.3569
28,53,485.2837
29,53,485.2082
30,53,485.1319
31,53,485.0555
32,53,484.9762
33,53,484.8925
34,53,484.8014
35,53,484.7046
36,53,484.602
37,53,484.4908
38,53,484.3749
39,53,484.2544
40,53,484.1297
41,53,484.0064
42,53,483.8852
43,53,483.7635
44,53,483.643
45,53,483.521
46,53,483.3967
47,53,483.2737
48,53,483.1531
49,53,483.0309
50,53,482.9057
51,53,482.7737
52,53,482.6406
53,53,482.501
54,53,482.3602
55,53,482.2192
56,53,482.0839
57,53,481.9455
58,53,481.8051
59,53,481.6627
60,53,481.5203
61,53,481.3806
62,53,481.2441
63,53,481.0974
64,53,480.9386
65,53,480.7664
66,53,480.5774
67,53,480.3742
68,53,480.1601
69,53,479.9516
70,53,479.7492
71,53,479.5662
72,53,479.4131
73,53,479.2963
74,53,479.1968
75,53,479.1058
76,53,479.0095
77,53,478.9007
78,53,478.7858
79,53,478.6606
80,53,478.5086
81,53,478.3549
82,53,478.2034
83,53,478.0524
84,53,477.903
85,53,477.7564
86,53,477.6106
87,53,477.4655
88,53,477.3218
89,53,477.1784
90,53,477.0359
91,53,476.8931
92,53,476.7497
93,53,476.6053
94,53,476.4585
95,53,476.312
96,53,476.1661
97,53,476.02
98,53,475.8731
99,53,475.7293
100,53,475.584
101,53,475.4357
102,53,475.2909
103,53,475.1512
104,53,475.0137
105,53,474.8749
106,53,474.7337
107,53,474.589
108,53,474.4358
109,53,474.2657
0,52,486.349
1,52,486.3186
2,52,486.2942
3,52,486.2693
4,52,486.2419
5,52,486.2276
6,52,486.218
7,52,486.2069
8,52,486.1903
9,52,486.1642
10,52,486.1354
11,52,486.106
12,52,486.0766
13,52,486.0446
14,52,486.0079
15,52,485.9705
16,52,485.9305
17,52,485.887
18,52,485.8413
19,52,485.7942
20,52,485.7436
21,52,485.6882
22,52,485.6296
23,52,485.5705
24,52,485.5085
25,52,485.4439
26,52,485.3754
27,52,485.304
28,52,485.2307
29,52,485.1545
30,52,485.0784
31,52,485.0027
32,52,484.9247
33,52,484.8416
34,52,484.7493
35,52,484.6508
36,52,484.5459
37,52,484.4325
38,52,484.311
39,52,484.1852
40,52,484.0583
41,52,483.9327
42,52,483.8097
43,52,483.6867
44,52,483.5658
45,52,483.4438
46,52,483.3177
47,52,483.1983
48,52,483.078
49,52,482.9551
50,52,482.8283
51,52,482.6959
52,52,482.5576
53,52,482.4156
54,52,482.2756
55,52,482.1386
56,52,482.0008
57,52,481.8593
58,52,481.7152
59,52,481.5687
60,52,481.4196
61,52,481.2713
62,52,481.1263
63,52,480.9772
64,52,480.8208
65,52,480.6519
66,52,480.4685
67,52,480.2747
68,52,480.0726
69,52,479.8788
70,52,479.6844
71,52,479.5066
72,52,479.3466
73,52,479.2177
74,52,479.1108
75,52,479.0178
76,52,478.9234
77,52,478.8198
78,52,478.7089
79,52,478.582
80,52,478.425
81,52,478.2682
82,52,478.1116
83,52,477.9555
84,52,477.8036
85,52,477.6577
86,52,477.5121
87,52,477.3673
88,52,477.2224
89,52,477.078
90,52,476.9341
91,52,476.7909
92,52,476.6463
93,52,476.5
94,52,476.3522
95,52,476.2051
96,52,476.0588
97,52,475.9118
98,52,475.7632
99,52,475.6164
100,52,475.4666
101,52,475.3156
102,52,475.1711
103,52,475.0358
104,52,474.8998
105,52,474.7603
106,52,474.6193
107,52,474.4748
108,52,474.3219
109,52,474.1478
0,51,486.284
1,51,486.2581
2,51,486.2463
3,51,486.2337
4,51,486.2181
5,51,486.2069
6,51,486.1948
7,51,486.1766
8,51,486.1548
9,51,486.1241
10,51,486.0912
11,51,486.0598
12,51,486.0287
13,51,485.9947
14,51,485.9565
15,51,485.9187
16,51,485.8782
17,51,485.8356
18,51,485.7907
19,51,485.7423
20,51,485.6902
21,51,485.634
22,51,485.5759
23,51,485.5161
24,51,485.454
25,51,485.3893
26,51,485.3208
27,51,485.2497
28,51,485.1765
29,51,485.0997
30,51,485.0244
31,51,484.9497
32,51,484.8725
33,51,484.7892
34,51,484.6944
35,51,484.5925
36,51,484.4839
37,51,484.3681
38,51,484.2442
39,51,484.113
40,51,483.982
41,51,483.8537
42,51,483.7283
43,51,483.604
44,51,483.4839
45,51,483.3624
46,51,483.2362
47,51,483.1177
48,51,482.998
49,51,482.8748
50,51,482.7426
51,51,482.6075
52,51,482.4693
53,51,482.3282
54,51,482.1873
55,51,482.0504
56,51,481.9107
57,51,481.7699
58,51,481.6245
59,51,481.4703
60,51,481.3152
61,51,481.1619
62,51,481.0169
63,51,480.8707
64,51,480.7154
65,51,480.5458
66,51,480.3669
67,51,480.1804
68,51,479.9866
69,51,479.7982
70,51,479.6087
71,51,479.4374
72,51,479.28
73,51,479.1398
74,51,479.024
75,51,478.9285
76,51,478.8349
77,51,478.7332
78,51,478.6208
79,51,478.4856
80,51,478.3327
81,51,478.1772
82,51,478.0154
83,51,477.8543
84,51,477.7023
85,51,477.5559
86,51,477.4102
87,51,477.265
88,51,477.1196
89,51,476.9744
90,51,476.8296
91,51,476.6847
92,51,476.5388
93,51,476.3921
94,51,476.2451
95,51,476.0978
96,51,475.9503
97,51,475.8013
98,51,475.652
99,51,475.5023
100,51,475.3504
101,51,475.2013
102,51,475.0596
103,51,474.9237
104,51,474.7863
105,51,474.6469
106,51,474.5046
107,51,474.3596
108,51,474.2052
109,51,474.0239
0,50,486.2382
1,50,486.22
2,50,486.2102
3,50,486.2021
4,50,486.194
5,50,486.1835
6,50,486.1654
7,50,486.135
8,50,486.1064
9,50,486.0748
10,50,486.0426
11,50,486.0107
12,50,485.9781
13,50,485.9428
14,50,485.9053
15,50,485.8672
16,50,485.8272
17,50,485.7842
18,50,485.7385
19,50,485.689
20,50,485.6354
21,50,485.5785
22,50,485.5199
23,50,485.4596
24,50,485.3972
25,50,485.3322
26,50,485.2641
27,50,485.1933
28,50,485.1205
29,50,485.0445
30,50,484.9704
31,50,484.8954
32,50,484.8173
33,50,484.7318
34,50,484.6341
35,50,484.5285
36,50,484.4169
37,50,484.2992
38,50,484.1711
39,50,484.0369
40,50,483.9007
41,50,483.7697
42,50,483.6414
43,50,483.5171
44,50,483.3972
45,50,483.275
46,50,483.1509
47,50,483.0324
48,50,482.9127
49,50,482.7813
50,50,482.6429
51,50,482.5097
52,50,482.3758
53,50,482.2359
54,50,482.093
55,50,481.9547
56,50,481.8173
57,50,481.6732
58,50,481.5234
59,50,481.3692
60,50,481.2125
61,50,481.0571
62,50,480.9134
63,50,480.7681
64,50,480.6119
65,50,480.4424
66,50,480.2704
67,50,480.0851
68,50,479.8952
69,50,479.7082
70,50,479.5247
71,50,479.3567
72,50,479.2013
73,50,479.0582
74,50,478.9335
75,50,478.8356
76,50,478.7415
77,50,478.6389
78,50,478.524
79,50,478.3872
80,50,478.2355
81,50,478.0824
82,50,477.919
83,50,477.7535
84,50,477.5984
85,50,477.4489
86,50,477.3023
87,50,477.1571
88,50,477.012
89,50,476.8669
90,50,476.721
91,50,476.5746
92,50,476.4281
93,50,476.2815
94,50,476.1346
95,50,475.987
96,50,475.8386
97,50,475.6889
98,50,475.5382
99,50,475.3872
100,50,475.2367
101,50,475.0888
102,50,474.9456
103,50,474.8079
104,50,474.6712
105,50,474.5303
106,50,474.3854
107,50,474.2371
108,50,474.0788
109,50,473.8864
0,49,486.1926
1,49,486.1805
2,49,486.1717
3,49,486.1669
4,49,486.1642
5,49,486.1543
6,49,486.1323
7,49,486.0922
8,49,486.0575
9,49,486.0245
10,49,485.9908
11,49,485.9574
12,49,485.924
13,49,485.8882
14,49,485.8508
15,49,485.813
16,49,485.7732
17,49,485.7301
18,49,485.6844
19,49,485.6344
20,49,485.5786
21,49,485.5203
22,49,485.4612
23,49,485.4005
24,49,485.3379
25,49,485.2721
26,49,485.2042
27,49,485.1341
28,49,485.0619
29,49,484.9874
30,49,484.913
31,49,484.8361
32,49,484.7561
33,49,484.6674
34,49,484.5656
35,49,484.4561
36,49,484.3421
37,49,484.2229
38,49,484.0921
39,49,483.9536
40,49,483.8084
41,49,483.6694
42,49,483.5449
43,49,483.426
44,49,483.3056
45,49,483.1824
46,49,483.0588
47,49,482.9338
48,49,482.8073
49,49,482.6759
50,49,482.5407
51,49,482.4083
52,49,482.274
53,49,482.1325
54,49,481.9872
55,49,481.8517
56,49,481.7149
57,49,481.5699
58,49,481.4226
59,49,481.2673
60,49,481.1088
61,49,480.9539
62,49,480.8125
63,49,480.6674
64,49,480.5111
65,49,480.346
66,49,480.171
67,49,479.9844
68,49,479.799
69,49,479.6134
70,49,479.4325
71,49,479.265
72,49,479.11
73,49,478.9677
74,49,478.8397
75,49,478.7379
76,49,478.6411
77,49,478.5347
78,49,478.4154
79,49,478.2768
80,49,478.1204
81,49,477.9697
82,49,477.815
83,49,477.6502
84,49,477.4912
85,49,477.338
86,49,477.1896
87,49,477.0442
88,49,476.8998
89,49,476.7552
90,49,476.6088
91,49,476.4618
92,49,476.3145
93,49,476.168
94,49,476.0209
95,49,475.8727
96,49,475.7239
97,49,475.5739
98,49,475.4226
99,49,475.2718
100,49,475.1217
101,49,474.9726
102,49,474.8277
103,49,474.6895
104,49,474.5527
105,49,474.409
106,49,474.2579
107,49,474.1041
108,49,473.9411
109,49,473.7407
0,48,486.1248
1,48,486.111
2,48,486.1039
3,48,486.1041
4,48,486.1117
5,48,486.1066
6,48,486.0865
7,48,486.0427
8,48,486.0051
9,48,485.9693
10,48,485.9341
11,48,485.9001
12,48,485.8654
13,48,485.829
14,48,485.7922
15,48,485.7549
16,48,485.7137
17,48,485.67
18,48,485.6234
19,48,485.5716
20,48,485.5164
21,48,485.4582
22,48,485.3989
23,48,485.338
24,48,485.2745
25,48,485.2087
26,48,485.1413
27,48,485.0714
28,48,484.9986
29,48,484.9243
30,48,484.8478
31,48,484.768
32,48,484.6853
33,48,484.5934
34,48,484.4879
35,48,484.3745
36,48,484.2573
37,48,484.1353
38,48,484.0036
39,48,483.8604
40,48,483.7123
41,48,483.5717
42,48,483.451
43,48,483.3314
44,48,483.2106
45,48,483.0865
46,48,482.9583
47,48,482.8283
48,48,482.6988
49,48,482.5682
50,48,482.435
51,48,482.3018
52,48,482.1656
53,48,482.0233
54,48,481.8752
55,48,481.7393
56,48,481.6021
57,48,481.4594
58,48,481.3141
59,48,481.1603
60,48,481.0049
61,48,480.8546
62,48,480.7117
63,48,480.5638
64,48,480.4077
65,48,480.2472
66,48,480.0674
67,48,479.8796
68,48,479.6951
69,48,479.5091
70,48,479.3289
71,48,479.1604
72,48,479.007
73,48,478.8644
74,48,478.7345
75,48,478.628
76,48,478.527
77,48,478.4165
78,48,478.2942
79,48,478.1557
80,48,478.0443
81,48,477.8641
82,48,477.6981
83,48,477.5361
84,48,477.377
85,48,477.2219
86,48,477.0724
87,48,476.9269
88,48,476.7833
89,48,476.6392
90,48,476.4933
91,48,476.3458
92,48,476.1985
93,48,476.0517
94,48,475.9039
95,48,475.7553
96,48,475.6062
97,48,475.4561
98,48,475.3049
99,48,475.1548
100,48,475.0043
101,48,474.854
102,48,474.7093
103,48,474.5722
104,48,474.4333
105,48,474.2839
106,48,474.127
107,48,473.9699
108,48,473.8004
109,48,473.5985
0,47,486.0502
1,47,486.0403
2,47,486.033
3,47,486.0283
4,47,486.0265
5,47,486.0245
6,47,486.0173
7,47,485.9792
8,47,485.942
9,47,485.9051
10,47,485.8702
11,47,485.8361
12,47,485.8014
13,47,485.7646
14,47,485.7279
15,47,485.6899
16,47,485.6476
17,47,485.6033
18,47,485.5564
19,47,485.5057
20,47,485.4516
21,47,485.3925
22,47,485.3326
23,47,485.2722
24,47,485.2092
25,47,485.1431
26,47,485.0751
27,47,485.0048
28,47,484.931
29,47,484.855
30,47,484.7756
31,47,484.6932
32,47,484.607
33,47,484.5118
34,47,484.4028
35,47,484.2864
36,47,484.1666
37,47,484.0413
38,47,483.9084
39,47,483.7636
40,47,483.6107
41,47,483.4749
42,47,483.3578
43,47,483.2377
44,47,483.1105
45,47,482.9843
46,47,482.8515
47,47,482.7166
48,47,482.5854
49,47,482.4521
50,47,482.3144
51,47,482.1794
52,47,482.0417
53,47,481.9017
54,47,481.7536
55,47,481.6148
56,47,481.4786
57,47,481.3419
58,47,481.203
59,47,481.0535
60,47,480.9008
61,47,480.7526
62,47,480.6089
63,47,480.4612
64,47,480.3032
65,47,480.1372
66,47,479.9579
67,47,479.7717
68,47,479.5863
69,47,479.3986
70,47,479.2146
71,47,479.0464
72,47,478.8907
73,47,478.7434
74,47,478.6097
75,47,478.4939
76,47,478.3832
77,47,478.2695
78,47,478.1505
79,47,478.0095
80,47,477.8893
81,47,477.7236
82,47,477.5646
83,47,477.4088
84,47,477.252
85,47,477.0988
86,47,476.9499
87,47,476.805
88,47,476.6619
89,47,476.5185
90,47,476.3732
91,47,476.2263
92,47,476.0794
93,47,475.932
94,47,475.7836
95,47,475.6345
96,47,475.4849
97,47,475.3349
98,47,475.1847
99,47,475.0353
100,47,474.8839
101,47,474.7336
102,47,474.5916
103,47,474.4528
104,47,474.3077
105,47,474.1554
106,47,473.9992
107,47,473.8378
108,47,473.6579
109,47,473.4373
0,46,485.9748
1,46,485.965
2,46,485.9573
3,46,485.9506
4,46,485.9442
5,46,485.9367
6,46,485.9255
7,46,485.8981
8,46,485.8646
9,46,485.8309
10,46,485.7977
11,46,485.7648
12,46,485.7313
13,46,485.6945
14,46,485.6577
15,46,485.619
16,46,485.5769
17,46,485.5332
18,46,485.487
19,46,485.4374
20,46,485.3835
21,46,485.3237
22,46,485.2642
23,46,485.2044
24,46,485.142
25,46,485.0752
26,46,485.0067
27,46,484.9352
28,46,484.8599
29,46,484.7818
30,46,484.7003
31,46,484.6148
32,46,484.5242
33,46,484.4249
34,46,484.3138
35,46,484.1963
36,46,484.0741
37,46,483.9467
38,46,483.8127
39,46,483.6678
40,46,483.5214
41,46,483.3893
42,46,483.2645
43,46,483.1381
44,46,483.0097
45,46,482.8779
46,46,482.7413
47,46,482.6063
48,46,482.4708
49,46,482.3321
50,46,482.1899
51,46,482.0479
52,46,481.9051
53,46,481.7659
54,46,481.629
55,46,481.4951
56,46,481.3624
57,46,481.2268
58,46,481.0877
59,46,480.9441
60,46,480.7974
61,46,480.6485
62,46,480.5022
63,46,480.3555
64,46,480.194
65,46,480.0217
66,46,479.84
67,46,479.6608
68,46,479.4714
69,46,479.2812
70,46,479.0958
71,46,478.9245
72,46,478.7657
73,46,478.6172
74,46,478.4774
75,46,478.3493
76,46,478.2262
77,46,478.1045
78,46,477.9815
79,46,477.8456
80,46,477.7172
81,46,477.5674
82,46,477.4198
83,46,477.2693
84,46,477.1177
85,46,476.9681
86,46,476.8223
87,46,476.6787
88,46,476.5361
89,46,476.3933
90,46,476.2487
91,46,476.1029
92,46,475.9563
93,46,475.8083
94,46,475.6593
95,46,475.5095
96,46,475.3598
97,46,475.2106
98,46,475.0615
99,46,474.9117
100,46,474.7594
101,46,474.6093
102,46,474.4668
103,46,474.3242
104,46,474.1756
105,46,474.0197
106,46,473.8598
107,46,473.6919
108,46,473.4956
109,46,473.2527
0,45,485.8917
1,45,485.8821
2,45,485.8746
3,45,485.8665
4,45,485.8569
5,45,485.8457
6,45,485.8304
7,45,485.8061
8,45,485.777
9,45,485.7477
10,45,485.7171
11,45,485.6858
12,45,485.6544
13,45,485.62
14,45,485.5848
15,45,485.5475
16,45,485.5063
17,45,485.4616
18,45,485.4131
19,45,485.3607
20,45,485.3078
21,45,485.2511
22,45,485.1939
23,45,485.1337
24,45,485.071
25,45,485.0042
26,45,484.9348
27,45,484.8617
28,45,484.7849
29,45,484.7051
30,45,484.6213
31,45,484.5323
32,45,484.4382
